iso3,year,v2smgovdom,v2smpardom,v2smfordom,v2smgovab,v2smparab
DJI,2017,-0.99,-0.713,-0.388,-1.113,-0.536
DJI,2018,-0.99,-0.713,-0.388,-1.113,-0.536
DJI,2019,-0.99,-0.713,-0.388,-1.113,-0.536
DJI,2020,-0.99,-0.713,-0.388,-1.113,-0.423
DJI,2021,-0.99,-0.713,-0.31,-0.571,-0.286
DJI,2022,-0.407,-0.569,-0.31,-0.571,-0.286
DJI,2023,-0.407,-0.569,-0.31,-0.571,-0.286
DJI,2024,-0.407,-0.569,-0.31,-0.571,-0.286
DJI,2025,-0.407,-0.569,-0.31,-0.571,-0.286
DOM,2000,-0.194,0.246,1.265,2.051,0.049
DOM,2001,-0.194,0.246,1.265,2.051,0.049
DOM,2002,-0.194,0.246,1.265,2.051,0.049
DOM,2003,-0.194,0.246,1.265,2.051,0.049
DOM,2004,-0.534,-0.658,1.265,2.051,-1.85
DOM,2005,-0.936,-1.242,1.265,1.67,-1.85
DOM,2006,-0.936,-1.242,1.265,1.67,-1.85
DOM,2007,-0.936,-1.242,1.265,1.67,-1.85
DOM,2008,-0.936,-1.242,1.265,1.67,-1.85
DOM,2009,-0.936,-1.242,1.265,1.67,-1.85
DOM,2010,-0.936,-1.242,1.265,1.67,-1.955
DOM,2011,-0.936,-1.242,1.265,1.67,-1.955
DOM,2012,-0.936,-1.242,1.265,1.67,-1.955
DOM,2013,-0.936,-1.357,0.888,1.67,-1.955
DOM,2014,-0.936,-1.357,0.888,1.67,-1.955
DOM,2015,-0.936,-1.357,0.888,1.67,-1.955
DOM,2016,-0.936,-1.357,0.888,1.524,-1.955
DOM,2017,-0.964,-1.357,0.679,1.524,-1.955
DOM,2018,-0.964,-1.357,0.679,1.524,-1.955
DOM,2019,-0.964,-1.477,0.827,1.155,-2.046
DOM,2020,1.596,0.099,0.968,2.7,-1.149
DOM,2021,1.596,0.099,1.291,2.7,-0.305
DOM,2022,1.596,0.099,1.291,2.7,-0.305
DOM,2023,1.596,0.099,1.291,1.426,-0.305
DOM,2024,1.596,0.099,0.367,1.077,-0.725
DOM,2025,1.596,0.099,0.367,1.077,-0.725
ERI,2000,-1.958,-2.29,-1.044,-1.384,-2.146
ERI,2001,-1.958,-2.29,-1.044,-1.384,-2.146
ERI,2002,-2.816,-2.29,-1.044,-1.802,-2.448
ERI,2003,-2.816,-2.29,-1.044,-1.802,-2.448
ERI,2004,-2.816,-2.29,-1.044,-1.802,-2.448
ERI,2005,-2.816,-2.29,-1.044,-1.802,-2.448
ERI,2006,-2.816,-2.29,-1.044,-1.802,-3.006
ERI,2007,-2.816,-2.29,-1.044,-1.802,-3.006
ERI,2008,-2.816,-2.29,-1.044,-1.802,-3.006
ERI,2009,-2.816,-2.29,-1.044,-1.802,-3.006
ERI,2010,-2.816,-2.29,-1.044,-1.802,-3.006
ERI,2011,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2012,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2013,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2014,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2015,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2016,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2017,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2018,-2.816,-2.29,-0.957,-1.802,-3.006
ERI,2019,-2.816,-2.29,-0.764,-1.802,-3.006
ERI,2020,-1.834,-1.491,-0.358,-1.715,-2.302
ERI,2021,-2.43,-2.401,-0.583,-2.366,-3.086
ERI,2022,-2.689,-2.401,-1.221,-2.366,-3.086
ERI,2023,-3.043,-2.669,-1.139,-2.9,-3.456
ERI,2024,-2.127,-0.999,0.647,-2.9,-3.058
ERI,2025,-2.127,-2.296,0.647,-2.527,-3.058
GAB,2000,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2001,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2002,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2003,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2004,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2005,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2006,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2007,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2008,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2009,-0.242,-0.254,-0.47,-0.353,-0.855
GAB,2010,-0.68,-0.254,-0.47,-0.353,-0.855
GAB,2011,-0.68,-0.254,-0.47,-0.353,-0.855
GAB,2012,-0.68,-0.254,-0.47,-0.353,-0.855
GAB,2013,-0.68,-0.254,-0.47,-0.353,-0.855
GAB,2014,-0.68,-0.254,-0.47,0.182,-0.855
GAB,2015,-0.68,-0.254,-0.47,-0.363,-0.855
GAB,2016,-0.68,-0.254,-0.47,-0.363,-0.855
GAB,2017,-0.68,-0.254,-0.47,-0.363,-0.855
GAB,2018,-0.68,-0.254,-0.47,-0.363,-0.855
GAB,2019,-0.68,-0.254,-0.795,-0.363,-1.7
GAB,2020,-0.823,-0.254,-0.483,-0.363,-1.387
GAB,2021,-0.893,-0.254,-0.483,-0.363,-1.387
GAB,2022,-0.893,-0.254,-0.795,-0.363,-1.387
GAB,2023,-0.893,-0.254,-0.795,-0.363,-1.387
GAB,2024,0.008,-0.075,-0.463,0.182,-1.141
GAB,2025,0.008,-0.075,-0.463,0.182,-1.141
GMB,2000,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2001,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2002,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2003,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2004,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2005,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2006,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2007,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2008,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2009,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2010,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2011,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2012,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2013,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2014,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2015,-1.277,-0.858,1.108,-0.118,-1.375
GMB,2016,-1.222,-0.858,1.108,-0.111,-1.375
GMB,2017,1.296,0.926,2.207,1.77,-0.059
GMB,2018,1.296,0.926,2.207,1.77,-0.059
GMB,2019,1.212,0.821,2.029,1.442,0.593
GMB,2020,1.212,0.848,1.364,1.442,0.063
GMB,2021,1.212,0.599,1.364,1.442,0.036
GMB,2022,1.212,0.599,1.364,1.593,0.197
GMB,2023,1.212,0.599,1.364,1.623,0.197
GMB,2024,1.212,0.599,1.364,1.934,0.538
GMB,2025,1.859,0.599,1.364,1.934,0.538
GEO,2000,0.463,1.699,0.64,0.922,0.783
GEO,2001,0.463,1.699,0.64,0.922,0.783
GEO,2002,0.463,1.699,0.64,0.922,0.572
GEO,2003,0.463,1.699,0.64,0.922,1.059
GEO,2004,0.716,1.874,0.77,1.212,1.059
GEO,2005,0.716,1.874,0.924,1.212,1.059
GEO,2006,0.716,1.253,0.924,1.212,1.059
GEO,2007,0.716,1.253,0.924,1.212,1.059
GEO,2008,0.716,1.79,0.486,1.055,1.059
GEO,2009,0.265,1.194,-0.473,0.775,0.763
GEO,2010,-0.307,0.834,-0.658,0.309,0.551
GEO,2011,-0.307,0.726,-1.336,0.036,0.551
GEO,2012,-0.079,1.308,-1.336,0.319,0.591
GEO,2013,0.161,1.594,-0.745,1.134,0.591
GEO,2014,0.161,1.051,-0.745,1.134,0.63
GEO,2015,0.01,0.792,-0.745,1.134,0.63
GEO,2016,-0.104,0.792,-1.392,0.028,0.63
GEO,2017,-0.37,0.089,-1.392,0.028,0.63
GEO,2018,-0.601,0.089,-1.392,0.337,0.63
GEO,2019,-1.014,-0.361,-1.392,-0.062,-0.066
GEO,2020,-1.102,-0.128,-1.554,-0.106,-0.878
GEO,2021,-0.723,0.08,-1.788,0.089,-1.393
GEO,2022,-0.723,0.301,-1.788,-0.107,-1.052
GEO,2023,-0.83,-0.067,-1.703,-0.427,-0.883
GEO,2024,-1.383,-0.897,-2.455,-0.754,-1.32
GEO,2025,-1.913,-2.221,-3.164,-2.577,-2.133
GNB,2000,1.281,0.999,1.537,1.633,0.58
GNB,2001,1.281,0.999,1.537,1.633,0.58
GNB,2002,1.281,0.999,1.537,1.633,0.58
GNB,2003,1.281,0.999,1.537,1.633,0.58
GNB,2004,1.386,0.999,1.537,1.633,0.58
GNB,2005,1.386,0.999,1.537,1.633,0.58
GNB,2006,1.386,0.999,1.537,1.633,0.58
GNB,2007,1.386,0.999,1.537,1.633,0.58
GNB,2008,1.386,0.999,1.537,1.633,0.58
GNB,2009,1.386,0.999,1.537,1.633,0.58
GNB,2010,1.091,0.517,1.537,1.213,0.164
GNB,2011,1.091,0.517,1.537,1.213,0.164
GNB,2012,1.021,0.517,1.399,1.213,0.164
GNB,2013,1.021,0.517,1.399,1.213,0.164
GNB,2014,1.151,0.517,1.399,1.213,0.164
GNB,2015,1.03,0.517,1.399,1.213,0.164
GNB,2016,0.808,0.356,1.399,1.213,0.164
GNB,2017,0.808,0.356,1.399,1.213,0.164
GNB,2018,0.808,0.356,1.399,1.213,0.164
GNB,2019,0.784,-0.136,0.376,1.0,-0.475
GNB,2020,0.596,-0.238,0.376,0.892,-0.448
GNB,2021,0.596,-0.238,0.376,0.891,-0.448
GNB,2022,0.492,-0.386,0.376,0.768,-0.673
GNB,2023,0.745,-0.12,0.376,1.096,-0.254
GNB,2024,-0.616,0.052,0.145,0.553,0.345
GNB,2025,-1.518,-0.408,-0.253,-0.398,-0.052
JAM,2000,1.413,1.424,1.423,1.624,0.864
JAM,2001,1.413,1.424,1.423,1.624,0.864
JAM,2002,1.413,1.424,1.423,1.624,0.864
JAM,2003,1.413,1.424,1.423,1.624,0.864
JAM,2004,1.413,1.424,1.423,1.624,0.864
JAM,2005,1.413,1.424,1.423,1.624,0.864
JAM,2006,1.413,1.424,1.423,1.624,0.864
JAM,2007,1.413,1.424,1.423,1.624,0.864
JAM,2008,1.413,1.424,1.423,1.624,0.864
JAM,2009,1.413,1.424,1.423,1.624,0.864
JAM,2010,1.413,1.424,1.423,1.624,0.864
JAM,2011,1.413,1.424,1.423,1.624,0.864
JAM,2012,1.413,1.424,1.423,1.624,0.864
JAM,2013,1.413,1.424,1.423,1.624,0.864
JAM,2014,1.413,1.424,1.423,1.624,0.864
JAM,2015,1.413,1.424,1.423,1.624,0.864
JAM,2016,1.413,1.424,1.423,1.624,0.864
JAM,2017,1.413,1.424,1.423,1.624,0.864
JAM,2018,1.413,1.424,1.423,1.624,0.864
JAM,2019,1.413,1.664,1.423,1.624,0.864
JAM,2020,2.092,1.664,1.866,2.487,1.449
JAM,2021,2.092,1.664,1.866,2.487,1.449
JAM,2022,2.092,1.664,1.866,2.487,1.449
JAM,2023,2.092,1.664,1.866,1.577,1.449
JAM,2024,2.092,1.664,1.866,1.577,1.449
JAM,2025,2.092,1.664,1.866,1.577,1.449
KAZ,2000,-0.77,-0.357,-1.033,-0.908,-0.267
KAZ,2001,-0.77,-0.357,-1.033,-0.908,-0.267
KAZ,2002,-0.77,-0.357,-1.033,-0.908,-0.267
KAZ,2003,-0.855,-0.456,-1.033,-0.908,-0.267
KAZ,2004,-0.855,-0.456,-1.033,-0.908,-0.267
KAZ,2005,-0.855,-0.456,-1.033,-0.908,-0.267
KAZ,2006,-0.855,-0.456,-1.033,-0.908,-0.267
KAZ,2007,-0.855,-0.456,-1.033,-0.908,-0.267
KAZ,2008,-0.979,-0.656,-1.124,-0.908,-0.319
KAZ,2009,-0.979,-0.656,-1.124,-0.908,-0.319
KAZ,2010,-1.079,-0.908,-1.114,-0.977,-0.851
KAZ,2011,-1.097,-0.908,-1.114,-0.977,-0.851
KAZ,2012,-1.205,-0.908,-1.114,-0.977,-0.851
KAZ,2013,-1.205,-1.456,-1.114,-0.977,-0.851
KAZ,2014,-1.205,-1.456,-1.253,-0.977,-1.2
KAZ,2015,-1.205,-1.456,-1.174,-0.977,-1.2
KAZ,2016,-1.205,-1.553,-1.174,-0.977,-1.023
KAZ,2017,-1.205,-1.553,-1.327,-0.977,-1.023
KAZ,2018,-1.205,-1.553,-1.446,-0.977,-1.023
KAZ,2019,-1.102,-1.53,-1.324,-0.977,-1.407
KAZ,2020,-1.292,-1.449,-1.274,-1.303,-1.559
KAZ,2021,-1.438,-1.277,-1.274,-1.37,-1.435
KAZ,2022,-1.302,-1.277,-1.18,-1.346,-1.435
KAZ,2023,-1.302,-1.277,-1.399,-1.346,-1.031
KAZ,2024,-1.706,-1.277,-0.929,-1.599,-0.819
KAZ,2025,-1.357,-1.277,-0.929,-1.553,-0.943
KGZ,2000,-0.414,0.001,0.341,0.82,0.657
KGZ,2001,-0.414,0.001,0.341,0.82,0.657
KGZ,2002,-0.414,0.001,0.341,0.82,0.657
KGZ,2003,-0.414,0.001,0.341,0.82,0.657
KGZ,2004,-0.414,0.001,0.117,0.82,0.657
KGZ,2005,-0.414,0.001,0.117,0.82,0.657
KGZ,2006,-0.414,0.001,0.343,0.82,0.657
KGZ,2007,-0.495,-0.54,0.343,0.82,0.657
KGZ,2008,-0.495,-0.54,-0.169,0.82,0.657
KGZ,2009,-0.593,-0.664,-0.169,0.82,0.657
KGZ,2010,-0.516,-0.531,-0.987,0.873,0.73
KGZ,2011,-0.516,-0.531,-0.838,0.873,0.73
KGZ,2012,-0.516,-0.531,-0.668,0.873,0.73
KGZ,2013,-0.516,-0.531,-0.668,0.873,0.73
KGZ,2014,-0.516,-0.531,-0.668,0.873,0.73
KGZ,2015,-0.516,-0.531,-0.668,0.873,0.73
KGZ,2016,-0.516,-0.389,-0.668,0.873,0.73
KGZ,2017,-0.62,-0.389,-0.668,0.873,0.73
KGZ,2018,-0.62,-0.389,-0.668,0.873,0.73
KGZ,2019,-0.62,-0.389,0.194,0.83,0.764
KGZ,2020,-0.581,-0.199,-0.044,0.421,0.505
KGZ,2021,-0.28,0.156,-0.459,0.255,0.592
KGZ,2022,-0.386,0.029,-0.459,0.255,0.592
KGZ,2023,-0.862,0.029,-0.448,0.111,0.329
KGZ,2024,-1.086,0.432,-0.808,-0.096,0.475
KGZ,2025,-1.283,0.558,-1.333,-0.261,0.268
LAO,2000,0.008,1.823,1.55,1.18,0.631
LAO,2001,0.008,1.823,1.55,1.18,0.631
LAO,2002,0.008,1.823,1.55,1.18,0.631
LAO,2003,0.008,1.823,1.55,1.18,0.631
LAO,2004,0.008,1.823,1.55,1.18,0.631
LAO,2005,0.008,1.823,1.55,1.18,0.631
LAO,2006,0.008,1.823,1.55,1.18,0.631
LAO,2007,0.008,1.823,1.55,1.18,0.631
LAO,2008,0.008,1.823,1.55,1.18,0.631
LAO,2009,0.008,1.823,1.55,1.18,0.631
LAO,2010,0.008,1.823,1.55,1.18,0.631
LAO,2011,0.008,1.823,1.55,1.18,0.631
LAO,2012,0.008,1.823,1.55,1.18,0.631
LAO,2013,0.008,1.823,1.55,1.18,0.631
LAO,2014,0.008,1.823,1.55,1.18,0.631
LAO,2015,0.008,1.488,1.55,1.085,0.631
LAO,2016,0.008,1.488,1.55,1.085,0.631
LAO,2017,0.008,1.488,1.55,1.085,0.631
LAO,2018,0.008,1.488,1.55,1.085,0.631
LAO,2019,-0.244,1.488,1.423,1.085,0.631
LAO,2020,0.066,1.38,1.423,1.154,0.656
LAO,2021,-0.218,1.279,1.034,0.536,0.589
LAO,2022,0.12,1.279,1.438,1.034,0.589
LAO,2023,0.312,1.376,1.438,1.132,0.909
LAO,2024,0.312,1.508,1.438,1.132,1.055
LAO,2025,0.239,1.389,1.773,1.172,0.845
LBY,2000,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2001,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2002,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2003,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2004,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2005,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2006,-1.656,-1.493,-0.678,-1.39,-1.694
LBY,2007,-1.741,-1.493,-0.678,-1.792,-1.694
LBY,2008,-1.741,-1.493,-0.678,-1.792,-1.694
LBY,2009,-2.208,-1.493,-0.678,-1.792,-1.694
LBY,2010,-2.208,-1.493,-0.584,-1.792,-1.694
LBY,2011,-0.719,-0.753,-1.595,-0.883,-1.325
LBY,2012,-0.149,-0.288,-1.687,-0.36,-0.84
LBY,2013,-0.149,-0.288,-2.121,-0.36,-0.84
LBY,2014,-0.149,-0.4,-2.121,-0.36,-0.84
LBY,2015,-0.464,-0.4,-2.121,-0.558,-0.84
LBY,2016,-0.464,-0.4,-2.121,-0.558,-0.45
LBY,2017,-0.464,-0.4,-2.121,-0.558,-0.45
LBY,2018,-0.464,-0.4,-2.121,-0.558,-0.45
LBY,2019,-0.635,-0.867,-2.488,-0.783,-0.62
LBY,2020,-0.635,-0.686,-2.488,-0.783,-0.62
LBY,2021,-0.549,-0.859,-1.719,-0.922,-0.865
LBY,2022,-0.639,-1.036,-1.719,-0.613,-0.865
LBY,2023,-0.639,-1.446,-1.353,-0.613,-0.865
LBY,2024,-0.639,-1.065,-0.385,-0.613,-0.865
LBY,2025,-0.556,-1.065,-0.861,-0.153,-0.865
MDG,2000,-0.711,-0.893,1.617,0.594,-0.306
MDG,2001,-0.711,-0.893,1.617,0.594,-0.306
MDG,2002,-0.09,-0.893,1.332,1.234,-0.306
MDG,2003,-0.09,-0.893,1.332,1.234,-0.306
MDG,2004,-0.09,-0.893,1.332,1.234,-0.306
MDG,2005,-0.09,-0.893,1.332,1.234,-0.306
MDG,2006,-0.09,-0.893,1.332,1.234,-0.306
MDG,2007,-0.09,-0.893,1.332,1.234,-0.306
MDG,2008,-0.09,-0.893,1.332,1.234,-0.306
MDG,2009,-0.986,-1.118,0.923,0.658,-0.306
MDG,2010,-1.638,-1.118,0.923,0.817,-0.542
MDG,2011,-1.638,-1.118,0.923,0.817,-0.542
MDG,2012,-1.638,-1.118,0.923,0.817,-0.542
MDG,2013,-1.821,-1.254,0.97,0.817,-0.592
MDG,2014,-0.182,-1.254,0.84,1.118,-0.592
MDG,2015,-0.182,-1.254,0.84,1.118,-0.592
MDG,2016,-0.182,-1.254,0.84,1.118,-0.592
MDG,2017,-0.182,-1.254,0.84,1.118,-0.592
MDG,2018,-1.191,-1.367,0.564,0.684,-0.757
MDG,2019,-0.486,-1.367,0.59,0.627,-0.757
MDG,2020,-0.486,-1.218,0.59,0.627,-0.707
MDG,2021,-0.486,-1.218,0.59,0.627,-0.707
MDG,2022,-0.486,-1.218,0.59,0.627,-0.707
MDG,2023,-0.638,-1.218,0.59,0.459,-0.707
MDG,2024,-0.638,-1.218,0.59,0.459,-0.707
MDG,2025,-0.638,-1.218,0.59,0.459,-0.707
MDA,2000,1.416,1.725,-0.88,2.178,1.885
MDA,2001,1.416,1.725,-0.88,2.178,1.885
MDA,2002,1.416,1.725,-0.88,2.178,1.885
MDA,2003,1.416,1.725,-0.88,2.178,1.885
MDA,2004,1.416,1.725,-0.88,2.178,1.885
MDA,2005,1.416,1.354,-0.88,1.644,1.885
MDA,2006,1.416,1.67,-0.88,1.644,1.885
MDA,2007,1.416,1.474,-0.88,1.644,1.55
MDA,2008,1.416,1.766,-1.177,1.644,1.55
MDA,2009,1.416,0.753,-1.358,1.644,1.335
MDA,2010,1.355,0.983,-1.358,1.644,1.547
MDA,2011,1.355,0.983,-1.358,1.644,1.547
MDA,2012,1.355,0.752,-1.358,1.644,1.547
MDA,2013,1.142,0.752,-1.358,1.463,1.547
MDA,2014,1.142,0.752,-1.358,1.463,1.547
MDA,2015,1.142,0.199,-1.358,1.041,0.766
MDA,2016,1.142,0.199,-1.358,1.041,0.766
MDA,2017,1.142,0.199,-1.358,1.041,0.766
MDA,2018,1.142,0.199,-1.358,1.041,0.766
MDA,2019,0.871,0.954,-1.314,1.507,0.766
MDA,2020,1.09,0.793,-1.314,1.031,0.404
MDA,2021,1.823,1.77,-1.314,2.057,1.718
MDA,2022,1.823,1.051,-2.367,2.057,0.183
MDA,2023,1.823,1.051,-1.44,2.057,0.333
MDA,2024,0.36,0.157,-0.531,1.543,0.333
MDA,2025,0.36,-0.464,-0.531,1.543,-0.853
NAM,2000,1.276,2.386,1.759,2.496,2.111
NAM,2001,1.276,2.386,1.759,2.496,2.111
NAM,2002,1.276,2.386,1.759,2.496,2.111
NAM,2003,1.276,2.386,1.759,2.496,2.111
NAM,2004,1.276,2.386,1.759,2.496,2.111
NAM,2005,1.276,2.386,1.759,2.496,2.111
NAM,2006,1.276,2.386,1.759,2.496,2.111
NAM,2007,1.276,2.386,1.759,2.496,2.111
NAM,2008,1.276,2.386,1.759,2.496,2.111
NAM,2009,1.276,2.386,1.759,2.496,2.111
NAM,2010,1.276,2.386,1.759,1.936,2.111
NAM,2011,1.276,2.386,1.759,1.936,2.111
NAM,2012,1.276,2.386,1.463,1.936,2.111
NAM,2013,1.276,2.386,1.766,1.936,2.111
NAM,2014,1.276,1.306,1.766,1.936,1.697
NAM,2015,1.276,1.893,1.47,1.936,2.151
NAM,2016,1.276,1.322,1.47,1.438,1.688
NAM,2017,0.626,1.322,1.47,1.438,1.688
NAM,2018,0.626,1.322,1.47,1.438,1.688
NAM,2019,0.626,0.943,1.801,1.438,2.089
NAM,2020,0.331,0.498,1.742,1.438,1.355
NAM,2021,0.59,0.498,2.233,1.797,1.146
NAM,2022,0.59,0.946,2.586,1.797,1.381
NAM,2023,0.59,0.946,1.309,1.432,1.381
NAM,2024,0.59,0.723,0.608,1.177,1.054
NAM,2025,0.59,0.723,0.608,1.177,1.054
PSE,2000,0.949,0.552,-1.588,1.535,-0.06
PSE,2001,0.949,0.552,-1.588,1.535,-0.06
PSE,2002,0.949,0.552,-1.588,1.535,-0.06
PSE,2003,0.949,0.552,-1.588,1.535,-0.06
PSE,2004,0.949,0.552,-1.588,1.535,-0.06
PSE,2005,0.949,0.552,-1.588,1.535,-0.06
PSE,2006,0.767,-0.001,-1.588,1.535,-0.133
PSE,2007,0.767,0.455,-1.588,1.329,-0.954
PSE,2008,0.62,0.146,-1.588,1.055,-1.073
PSE,2009,0.62,0.146,-1.588,1.055,-1.073
PSE,2010,0.62,0.146,-1.588,1.213,-0.929
PSE,2011,0.62,0.146,-1.588,1.213,-0.929
PSE,2012,0.62,0.146,-1.588,1.213,-0.929
PSE,2013,0.62,0.146,-1.588,1.213,-0.929
PSE,2014,0.62,0.146,-1.588,1.213,-0.929
PSE,2015,0.62,0.146,-1.588,1.213,-0.929
PSE,2016,0.62,0.146,-1.588,1.213,-0.929
PSE,2017,0.62,0.146,-1.588,1.213,-0.929
PSE,2018,0.62,0.146,-1.588,1.032,-0.929
PSE,2019,0.62,0.033,-2.579,1.226,-0.951
PSE,2020,0.62,-0.023,-1.566,0.081,-0.558
PSE,2021,0.62,-0.023,-1.789,0.081,-0.68
PSE,2022,0.62,-0.023,-1.789,0.081,-0.508
PSE,2023,-0.239,-0.023,-1.59,0.081,-0.657
PSE,2024,-0.239,-0.023,-1.59,0.081,-0.657
PSE,2025,-0.239,0.974,-1.59,0.081,-0.657
RWA,2000,0.127,1.219,-0.171,-0.297,-0.421
RWA,2001,0.127,1.219,-0.171,-0.297,-0.421
RWA,2002,0.127,1.219,-0.171,-0.297,-0.421
RWA,2003,0.127,1.219,-0.171,-0.297,-0.421
RWA,2004,0.127,1.219,-0.171,-0.297,-0.421
RWA,2005,0.127,1.219,-0.171,-0.297,-0.421
RWA,2006,0.127,1.219,-0.171,-0.297,-0.421
RWA,2007,0.127,1.219,-0.171,-0.297,-0.421
RWA,2008,0.127,1.219,-0.171,-0.297,-0.421
RWA,2009,0.127,1.219,-0.171,-0.297,-0.421
RWA,2010,0.196,1.219,-0.092,-0.091,-0.674
RWA,2011,0.196,1.219,-0.092,-0.091,-0.674
RWA,2012,0.196,1.219,-0.092,-0.091,-0.674
RWA,2013,0.196,1.219,-0.092,-0.091,-0.674
RWA,2014,0.196,1.219,-0.092,-0.091,-0.674
RWA,2015,0.196,1.219,-0.092,-0.091,-0.674
RWA,2016,0.196,1.219,-0.092,-0.091,-0.674
RWA,2017,0.196,1.219,-0.092,-0.091,-0.674
RWA,2018,0.196,1.219,-0.092,-0.091,-0.674
RWA,2019,0.453,1.374,0.17,0.252,-0.349
RWA,2020,0.275,1.374,0.17,0.252,-0.349
RWA,2021,0.275,1.374,0.17,0.083,-0.349
RWA,2022,0.162,1.253,0.128,0.083,-0.209
RWA,2023,0.162,1.253,0.128,0.083,-0.831
RWA,2024,0.162,1.253,0.128,0.083,-0.831
RWA,2025,0.162,1.253,0.128,0.083,-0.831
SOM,2000,-1.002,-0.823,-1.308,-0.315,-1.278
SOM,2001,-1.002,-0.823,-1.308,-0.315,-1.278
SOM,2002,-1.002,-0.823,-1.308,-0.315,-1.278
SOM,2003,-1.002,-0.823,-1.308,-0.315,-1.278
SOM,2004,-1.002,-0.823,-1.308,-0.315,-1.278
SOM,2005,-1.002,-1.381,-0.967,-0.315,-1.626
SOM,2006,-1.002,-1.381,-0.967,-0.315,-1.626
SOM,2007,-1.002,-1.381,-0.967,-0.315,-1.626
SOM,2008,-1.002,-1.381,-0.967,-0.315,-1.626
SOM,2009,-1.002,-1.381,-0.967,-0.315,-1.626
SOM,2010,-1.002,-1.381,-0.967,-0.686,-1.626
SOM,2011,-1.002,-1.381,-0.967,-0.686,-1.626
SOM,2012,-1.699,-0.888,-0.783,-0.586,-1.375
SOM,2013,-1.699,-0.888,-0.783,-0.586,-1.375
SOM,2014,-1.699,-0.888,-0.783,-0.586,-1.375
SOM,2015,-1.699,-0.888,-0.783,-0.586,-1.375
SOM,2016,-1.699,-0.888,-0.783,-0.586,-1.375
SOM,2017,-1.666,-0.938,-1.287,-0.56,-1.814
SOM,2018,-1.666,-0.938,-1.287,-0.56,-1.814
SOM,2019,-1.428,-0.938,-1.287,-0.909,-1.514
SOM,2020,-2.292,-1.932,-1.287,-1.505,-2.249
SOM,2021,-1.294,-1.932,-0.725,-1.278,-1.305
SOM,2022,-1.48,-1.236,-0.725,-1.568,-1.305
SOM,2023,-0.557,-1.135,-0.613,-0.14,-0.962
SOM,2024,-0.526,-0.323,-0.868,-0.14,-0.962
SOM,2025,-0.526,-0.323,-0.868,-0.14,-0.962
LKA,2000,-0.733,-0.918,1.427,1.23,-0.858
LKA,2001,-0.733,-0.918,1.427,1.23,-0.858
LKA,2002,-0.733,-0.918,1.427,1.23,-0.858
LKA,2003,-0.733,-0.918,1.427,1.23,-0.858
LKA,2004,-0.733,-0.918,1.427,1.23,-0.858
LKA,2005,-0.733,-0.715,1.427,1.23,-0.858
LKA,2006,-0.733,-0.715,1.427,1.23,-0.858
LKA,2007,-0.733,-0.715,1.427,1.23,-0.858
LKA,2008,-0.733,-0.715,1.235,1.23,-0.858
LKA,2009,-0.733,-0.715,1.235,1.23,-0.858
LKA,2010,-1.162,-1.913,1.235,0.478,-1.553
LKA,2011,-1.162,-1.996,0.542,0.139,-1.646
LKA,2012,-1.162,-1.996,0.542,0.139,-1.646
LKA,2013,-1.214,-1.996,0.542,0.139,-1.646
LKA,2014,-1.214,-1.996,0.542,0.139,-1.646
LKA,2015,-1.085,-1.031,0.542,0.821,-1.078
LKA,2016,-0.368,-0.142,0.542,0.98,-0.277
LKA,2017,-0.368,-0.142,0.542,0.98,-0.277
