q0.1,q0.25,q0.5,q0.75,q0.9
-0.6244823466646793,-0.8214789295609877,-0.8101968809464292,-0.8384566059568532,-0.9886844610742532
-0.2094864327315179,-0.2979351346376882,-0.04398945294792411,-0.21921335863140964,-0.20860461243949938
-0.5743921733309492,-0.42770375729098664,-0.6094489764388712,-0.643956136847891,-0.707527464801954
-0.5320438404333117,-0.34930508734650967,-0.13483107330123945,0.0314430316898568,0.09768414052529481
-1.0683643720155178,-1.379032238839896,-1.4871068297319698,-1.6673872236859404,-1.5542048802017796
-0.6162965163407562,-0.38215745525102013,-3.337681945094402e-05,-0.11338044798914373,-0.18206744873835404
-0.6033834008069243,-0.599850997028156,-0.44845557449812595,-0.7808665650781291,-1.1645239238491487
-0.11325222740519415,0.17561727857378578,-0.018244910820819343,0.014611860965815125,-0.2340092004927639
-1.421383915056195,-1.0984995678063676,-1.0095600224550971,-1.161076755045739,-1.388104892555894
-0.20142205153428924,-0.4527157171961725,-0.13602050211096836,-0.1491186645699999,-0.3023352709370424
-0.1699618283334652,-0.4174568143655696,0.015283609326821355,-0.15145348258466565,-0.13137191743682522
-0.7769316306329017,-0.706471432707156,-0.6820827120784017,-0.6591853037984517,-0.9900916060110658
-1.1791765398892182,-1.2525651486797873,-1.0638735987246817,-1.23915817664808,-1.2442320158312328
-0.018929209700203047,-0.4551572156370413,-0.4315355861523076,-0.7630616103298065,-0.9586824897067278
0.2970121052140009,-0.1345944239883142,0.23951253162450548,0.11893761398370901,0.2505142725634363
-0.3106902104823353,-0.39025322057558653,-0.18848737261531104,-0.5247073419883316,-0.5290521268308553
-1.3165803967792238,-1.1601975327063478,-1.1465431156483485,-1.3877505543612676,-1.4441535388363973
0.3581883221489635,0.3427729022927573,0.3214652525032906,0.35142482777780715,-0.05856211001306514
0.3753098782266559,0.47984634646617175,0.5025929648503634,0.6176651441060421,0.10776353880746062
0.15445372791140236,-0.18757046099855343,-0.11891050967700947,-0.40429126675729476,-0.625673754289362
-1.1966626517256647,-1.0610053253364091,-0.89016129084092,-1.0089488174139924,-1.0544805335936562
0.12279468890885509,-0.13791443393875158,-0.5002544354000728,-0.8454703236607163,-0.7414950744072644
-1.2528979726132106,-1.644729873178632,-1.5782754175804579,-1.8672693549014607,-2.0988604770998
0.22567849295978276,0.1217111416503516,0.1529893717801986,0.11811204753920936,0.0466624914449226
-0.9392024954370433,-0.7550236763920635,-0.4603347168990474,-0.29890431668138717,-0.573577911412421
-1.139636373053882,-0.9883789636120895,-0.9851270179149758,-1.0773201120525655,-1.136894846408711
-1.541297289458485,-1.6633817556179196,-1.3540404695480628,-1.5276835237683148,-1.841499649052944
0.6152550162893888,0.195797928677266,0.39483027372510615,0.18605068851422196,-0.01942495824676934
0.3909446548508651,0.302041204685199,0.1666247382247006,0.2643892737052186,-0.1315482255719428
-0.531995174447072,-0.2843661528231604,-0.3026224590076146,-0.40469813819081496,-0.5910891416973709
0.5696603721922828,0.2647044387774226,0.39074358467856907,0.047167789400467994,0.06769239414226655
-1.180405312391283,-0.9758477616311522,-0.8884708028798978,-0.9067692999578417,-0.9230662508680294
-1.5013002395199124,-1.2996970997455624,-1.1742033273675145,-1.1039111548170144,-1.0615862830835674
-0.7098838563256084,-0.8685400128074338,-0.9382805190723195,-1.2496162459892601,-1.547818612883323
-0.9473398726847402,-1.2932983354454264,-1.054166860463881,-1.271044677666078,-1.171580554349531
-0.29934437769132766,-0.046759036001211424,0.19997757134481867,0.2565240375015556,0.03774604227770354
0.9279078039373649,0.528181812532109,0.5757280205062398,0.6609053323143258,0.4054278278635935
-0.37628011089858504,-0.2923669128238355,-0.21972768368894535,-0.3720010391270661,-0.7063594846177714
-0.6301388555705406,-0.6246811106340112,-0.6841879075192102,-0.8565307020767282,-1.0711142981044715
-2.162571197258807,-1.5124769718376436,-1.5828591193642194,-1.4257600879569532,-1.4175066574871207
-2.2224948399015543,-1.7747991151691331,-1.63985602516473,-1.859509348972848,-2.006172946836375
-0.6076550950543427,-0.34969340936538695,-0.41283631255381037,-0.551815732524737,-0.9440804933332536
-0.4418569257169887,0.004094279414480877,0.16993469884877,0.05080194178753206,0.2505634331024984
-0.6586902573118334,-0.4872430410978478,-0.3635085714476523,-0.15342511859958044,-0.48963313885827403
-0.14968440666400482,-0.384584380887901,-0.3980554381652277,-0.508237208098266,-0.8643869068086422
-0.569840877364158,-0.5164895548590823,-0.4165211544443645,-0.6660118344591083,-0.9030975911216551
0.8243088809651334,0.3343424663478593,0.41479721003033776,0.15534752142672958,0.0998655567991906
-2.488021477817756,-2.231929543419864,-1.9999952957580764,-1.8544019841428145,-2.10452913581743
-1.0093757872723215,-0.6669170123258876,-0.7550332853858662,-0.7346243264201459,-0.5613907214539416
0.006025185613921326,-0.3253354671618446,-0.22975042013152508,-0.3045092785649071,-0.4820145424971549
-0.05255700551355207,0.09299242666881054,0.44384486286396185,0.3271920436819128,0.20841849438362578
-1.753043926458887,-1.6541192768570423,-1.536342061021074,-1.7136263891686074,-2.05006679594549
-0.06037676136856692,-0.2944553401757294,-0.496485683864235,-0.7672638112518059,-0.8798528476911418
-0.7590688173934416,-0.7243918790918806,-0.48386805013081907,-0.2512173138703331,-0.5603660657497166
-0.12475483553036641,-0.269858211625061,-0.0005763292253006402,-0.010159893633998305,-0.316374217399231
-0.9442450467101003,-0.7099944848858885,-0.4735278508350902,-0.6067767091998766,-0.9760094794520499
-0.10082778826046729,-0.32449259302508093,-0.4326744785412866,-0.706880996940088,-0.84630643200728
-1.6587578068061404,-1.2540380999254568,-1.079893286029675,-0.879874178195999,-1.0836445853004775
0.23771889324669526,-0.05367457556746921,-0.02011984052014975,-0.3151563264624063,-0.5058990977676004
-1.0062085179015368,-0.6386890806585928,-0.6592985855548745,-0.6902879050556893,-1.3787663419124618
-0.3176216779768594,-0.44307098888255303,-0.45249213509169517,-0.38324930485241165,-0.6331281181988926
-1.8179351106476518,-1.3664005032200321,-1.4878633792284823,-1.5949888935623968,-1.5538214703584148
-1.367567799715405,-1.1785267249187392,-1.1238455162216199,-1.271264029661167,-1.3504411400357021
-0.27994843093735367,-0.8145556283590307,-0.8893441165097546,-1.2080587768519453,-1.3571398593943986
-0.9899993377756913,-1.1332886891752811,-0.8141322288659254,-0.9119581304668917,-1.4540688377814894
-0.4982643117907348,-0.26353365201204776,-0.2134128646507704,-0.20141438309653528,-0.407424842014117
-1.310856285238999,-1.2970424089120167,-1.2804251946817737,-1.263879328236115,-1.0831677040988166
0.45119417405559403,0.31609447038414495,0.40352687201421955,0.11402744760733455,-0.12428181701069929
-0.9846105867114934,-0.5753479050890064,-0.4482386518397536,-0.6442926145157138,-0.8615101599161159
0.2798841370234504,0.2799375990424567,0.25714508043258466,0.1977503717714718,0.08702896485652176
-1.7517668926255596,-1.5944717435893312,-1.4696644325765744,-1.3701012056314315,-1.623019531725754
-1.0924835594466444,-0.9593551183627704,-1.0578298497025673,-1.368937674536604,-1.6751630246044875
-0.6900344573349201,-0.4747159888107884,-0.24949711522732848,-0.6330174753403663,-0.6841755226687869
0.7732153845621045,0.7611897449066725,0.896606525784912,0.8535379950001333,0.5242838806458202
-1.410473825060972,-1.3938109900156108,-1.237948707943627,-1.4609243731105634,-1.7291957708819734
-0.7685003397158892,-0.4572125910909042,-0.3452901109636431,-0.28840904035207304,-0.7041402934954236
-0.6417527308930107,-0.6375161481022854,-0.05702977924023342,0.06960081641936852,-0.29051528980556773
-1.7087658974240427,-1.6825412893816347,-1.3991083939908935,-1.594790025698853,-1.6198530619846285
0.3843867575351459,0.10467459973865131,0.33247989661889704,0.13361975085668037,-0.1255487084884213
-1.5707891589754437,-1.4357948843223836,-1.4426999924387454,-1.4989742934587542,-1.720973522891044
-1.2174058508776744,-0.9600925099978557,-0.8382743347383549,-0.8351068159333447,-0.8702942498717189
-1.0935565730128354,-0.7787774778106975,-0.8002011804590614,-0.8682315531925274,-0.6059682381992206
-1.0436866702382763,-1.105347395545308,-0.8718026055369249,-0.9315284602917983,-0.9914610975372901
-0.630810405906701,-0.9370886246479165,-0.8044239045016298,-0.9549911685254239,-1.4770151508263116
0.6904753073233543,0.5683450026189865,0.33426881518352497,0.27210011035123055,-0.2748527354986142
-0.5979779942181158,-0.6207520478398075,-0.5464066670603117,-0.5504493259073394,-0.5216001835073553
-0.8802239591536566,-1.0560345888847915,-1.0018467306204444,-1.2403223969630182,-1.3959818160927564
-1.6804702064770012,-1.4056530212234697,-1.4441535395412053,-1.4518495697691127,-1.1081791650643076
-1.7574251891225625,-1.6622981179549252,-1.3391107909641315,-1.6527526080394346,-1.708743121507121
-0.1754059954515655,-0.5681687475411837,-0.49592995704452303,-0.3133983546260027,-0.7849525225146539
-0.7959946368839672,-1.1429736946158426,-1.2169648806631528,-1.3543350983002629,-1.3158798180394298
-1.669940227795302,-1.6511277508208029,-1.4321998342683946,-1.4717453213435814,-1.5322877083386686
-0.47673906757717316,-0.21932056981386436,-0.294538622842083,-0.2173250052518485,-0.47772046833211984
-0.6417527545914055,-0.4001317384516236,-0.4004996471247426,-0.4852337816991487,-0.6316646505421473
-0.8814668085992439,-0.8213581644060698,-0.9130394635856737,-1.0375330326050194,-1.0443226649664323
1.3456205892827091,1.00084471186616,0.958560015945994,0.8610686864335816,0.8906202469464491
-1.1238159607635227,-1.20562650630848,-1.2434729301633387,-1.5367996131613515,-1.8273955428591848
-0.870643008163736,-0.8247606854576967,-0.7650638536498606,-0.8015920041173571,-0.8993029530461939
-0.3451169862549883,-0.6637616669769867,-0.5810079462107307,-0.7620191622282823,-0.9996252584677084
-0.1149135166114363,-0.11240718207643949,-0.008622002201605779,-0.19404393225868422,-0.1897317853738692
-1.4886795510951896,-1.8913571080734104,-1.9697521424116746,-1.9074246007595876,-1.7531839581181423
-0.7791373154593805,-0.9722966163223018,-0.7000093118776249,-0.812824581282847,-1.0588987122473428
-0.8442158604380353,-0.7630062628024427,-0.5552492068640407,-0.5359089604113741,-0.7307627805731679
-1.1084413283063468,-1.2735345607930035,-1.0041471125203838,-1.1572786724227702,-1.3898690945898922
-0.8626824280462504,-0.7137207304945463,-0.32404010570463715,-0.4142506609131985,-0.41813348299814335
-1.1491850428485788,-0.8810683638334493,-0.5205599111702167,-0.7934245865977337,-0.872257912953724
-0.05876904240440461,-0.07476714179451459,-0.09383706780232375,-0.036812158928953294,0.10254711851273952
-1.9083579507438453,-1.527472659248345,-1.3257472185145915,-1.5453703453861256,-1.6847080975835411
-0.5511149246916581,-0.33468862577571395,-0.6164948549031372,-0.9076523758862809,-0.9487866600912748
-0.9484330084280936,-0.7807158110894635,-0.7097365456337252,-0.966760659727668,-0.9924085750694791
-0.8944091011623839,-0.8859473971883945,-0.8557487008106943,-1.0805902948311357,-0.83705956016241
-0.17299207749571985,-0.3786283634423907,-0.4718683741914499,-0.28638850791138626,-0.46183948993328827
-1.7839591079221946,-1.4023351752705573,-1.6895930773940855,-1.7356752818803558,-1.8062083451372026
-0.6605718327414226,-1.1366470037453087,-0.9469202414473479,-0.8350506557005231,-0.8363981669108361
-0.08266361228569295,-0.4313066759099881,-0.5412621469512522,-0.7246971290237655,-0.7729258398216221
