channel,h,var,coef,se,p,n,countries,cov_M_F,specification
F,2,W_T,-2.8668571128119598,1.1139435878397699,0.011446214875967285,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,W_I,-0.5470274951879027,0.9324143558405472,0.5586670079352956,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,infl_z,0.5968715842692162,0.4988452709165502,0.23416834528838854,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,gov_eff_z,0.3161631324685449,1.740344676074873,0.8561910342198418,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,growth_lag,-0.11586134051553375,0.06778653153718402,0.09033847180733458,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,lgdp_pc,-10.103184407802548,3.2894935620669545,0.0027078224374045496,1298,107,0.16545308491540242,omit_East Asia & Pacific
G,2,M_z,-1.2682279920970305,0.7249409226962329,0.08290913078379172,1484,115,-0.0009002943203471874,omit_South Asia
G,2,MxW_F,-0.9134468411321139,0.2992703955800843,0.0028265939580191892,1484,115,-0.0009002943203471874,omit_South Asia
G,2,MxW_T,0.2632203320899293,0.924707653525402,0.776426836612351,1484,115,-0.0009002943203471874,omit_South Asia
G,2,MxW_I,-1.347275082106404,0.6288494662548051,0.03428487634361412,1484,115,-0.0009002943203471874,omit_South Asia
G,2,W_F,1.4914336393125196,0.4099393492251556,0.0004138999721380641,1484,115,-0.0009002943203471874,omit_South Asia
G,2,W_T,6.653585813267767,1.6635381594671341,0.00011305576953662097,1484,115,-0.0009002943203471874,omit_South Asia
G,2,W_I,0.23811259071433838,0.8796586740724835,0.7871208848743989,1484,115,-0.0009002943203471874,omit_South Asia
G,2,infl_z,-0.6556986527615335,0.4138135909912424,0.11584413866419782,1484,115,-0.0009002943203471874,omit_South Asia
G,2,gov_eff_z,-3.0109771807649017,1.2458802983874413,0.017246211592210153,1484,115,-0.0009002943203471874,omit_South Asia
G,2,growth_lag,-0.10853267988799827,0.10511183611360875,0.3040025185207011,1484,115,-0.0009002943203471874,omit_South Asia
G,2,lgdp_pc,-3.7530032021426427,3.5881594030428126,0.2978009308799725,1484,115,-0.0009002943203471874,omit_South Asia
N,2,M_z,-0.07461097577669396,2.22929265092768,0.9733627996352119,1388,109,1.0572688311801275,omit_South Asia
N,2,MxW_F,-1.0169905381011222,2.020177887124071,0.6156968260118713,1388,109,1.0572688311801275,omit_South Asia
N,2,MxW_T,1.6156293892649254,2.9922805199611053,0.5903551983699055,1388,109,1.0572688311801275,omit_South Asia
N,2,MxW_I,-2.589266660622394,2.8235208925446096,0.3611677286739901,1388,109,1.0572688311801275,omit_South Asia
N,2,W_F,6.8123997240089205,1.9049995013939527,0.0005233077685407731,1388,109,1.0572688311801275,omit_South Asia
N,2,W_T,15.293809550182631,5.155260325652004,0.003707270660066823,1388,109,1.0572688311801275,omit_South Asia
N,2,W_I,1.6649529881356813,3.943151313612615,0.6736898332051204,1388,109,1.0572688311801275,omit_South Asia
N,2,infl_z,1.4329452874707642,2.1199595969595024,0.5005296474346348,1388,109,1.0572688311801275,omit_South Asia
N,2,gov_eff_z,-4.534718724431613,6.595257243819894,0.493195894790823,1388,109,1.0572688311801275,omit_South Asia
N,2,growth_lag,-0.14620169450147297,0.43452904017562727,0.7371767889103366,1388,109,1.0572688311801275,omit_South Asia
N,2,lgdp_pc,-27.43522821911451,15.740437770404396,0.08418368453659081,1388,109,1.0572688311801275,omit_South Asia
N,2,outcome_lag,-0.31171734035980814,0.06452793377092766,4.517237164158367e-06,1388,109,1.0572688311801275,omit_South Asia
I,2,M_z,-0.23763989774297548,0.3148037760158974,0.45278161658464994,792,73,-0.006143552723227982,omit_South Asia
I,2,MxW_F,0.19761401508103096,0.11871733343927594,0.10034372066789375,792,73,-0.006143552723227982,omit_South Asia
I,2,MxW_T,-0.1963337752075882,0.3770899253430343,0.6042046019514504,792,73,-0.006143552723227982,omit_South Asia
I,2,MxW_I,0.022903238781337876,0.24110524488788637,0.924584503916316,792,73,-0.006143552723227982,omit_South Asia
I,2,W_F,-0.02774026434745616,0.17854713703958833,0.8769670542198406,792,73,-0.006143552723227982,omit_South Asia
I,2,W_T,-0.3174351700858815,0.5770078280664457,0.5839259607100932,792,73,-0.006143552723227982,omit_South Asia
I,2,W_I,-4.238249561013002,0.7849604705949863,8.189098256023265e-07,792,73,-0.006143552723227982,omit_South Asia
I,2,infl_z,0.11784225769721729,0.1515829540641081,0.43946324466167214,792,73,-0.006143552723227982,omit_South Asia
I,2,gov_eff_z,-0.07325998182207588,0.6772525145366236,0.9141598800608328,792,73,-0.006143552723227982,omit_South Asia
I,2,growth_lag,-0.03791122072260322,0.022758896845312997,0.10010351844437944,792,73,-0.006143552723227982,omit_South Asia
I,2,lgdp_pc,0.016635035749557048,1.875777290747732,0.9929487057834986,792,73,-0.006143552723227982,omit_South Asia
T,2,M_z,-2.5101317606106726,1.7215688936328724,0.14762551030872195,1416,113,-0.3439310333261141,omit_South Asia
T,2,MxW_F,-1.5765743277979682,0.7591341362685404,0.040106945110841424,1416,113,-0.3439310333261141,omit_South Asia
T,2,MxW_T,-3.3394519175745905,2.1672826965147007,0.12617460468606279,1416,113,-0.3439310333261141,omit_South Asia
T,2,MxW_I,-2.7028777131194497,1.6342561138093201,0.10095027338383804,1416,113,-0.3439310333261141,omit_South Asia
T,2,W_F,1.60864151416561,0.9851137762881249,0.1052878028781084,1416,113,-0.3439310333261141,omit_South Asia
T,2,W_T,-8.81245721486726,3.3894363103014538,0.01057935186194664,1416,113,-0.3439310333261141,omit_South Asia
T,2,W_I,2.3194166767052087,3.4583219191745993,0.5038070575942428,1416,113,-0.3439310333261141,omit_South Asia
T,2,infl_z,1.021700976228098,1.220907170615894,0.40446589599696886,1416,113,-0.3439310333261141,omit_South Asia
T,2,gov_eff_z,-1.8739870818098643,3.7069989793415323,0.6141823670043727,1416,113,-0.3439310333261141,omit_South Asia
T,2,growth_lag,-0.05683119225079297,0.14411792680959742,0.6940812818871014,1416,113,-0.3439310333261141,omit_South Asia
T,2,lgdp_pc,-7.189308785002471,11.812151448262574,0.543997725253724,1416,113,-0.3439310333261141,omit_South Asia
T,2,outcome_lag,-0.3370166614151556,0.05060937941468343,1.0675860443402566e-09,1416,113,-0.3439310333261141,omit_South Asia
F,2,M_z,1.164307787863923,0.6900504976527126,0.0943082865242578,1413,114,0.16506493358942098,omit_South Asia
F,2,MxW_F,1.0875380343926735,0.4102005050281932,0.00917140957809428,1413,114,0.16506493358942098,omit_South Asia
F,2,MxW_T,-0.22558196025278904,0.621131755619425,0.7171497326272995,1413,114,0.16506493358942098,omit_South Asia
F,2,MxW_I,-0.3192105450475203,0.49432433673404663,0.5197496454755056,1413,114,0.16506493358942098,omit_South Asia
F,2,W_F,-5.883951813121963,0.4245828441729413,4.0246441885180097e-26,1413,114,0.16506493358942098,omit_South Asia
F,2,W_T,-2.7953436060284553,1.1721756119310025,0.018755738787170594,1413,114,0.16506493358942098,omit_South Asia
F,2,W_I,-0.5676228728790589,0.8203324222616479,0.4903927656884742,1413,114,0.16506493358942098,omit_South Asia
F,2,infl_z,0.5096582485117505,0.5072096931906532,0.31712678273027634,1413,114,0.16506493358942098,omit_South Asia
F,2,gov_eff_z,1.8507010063352103,1.4346057445373341,0.19967000657858433,1413,114,0.16506493358942098,omit_South Asia
F,2,growth_lag,-0.15029635122979146,0.07480595271830359,0.04690496659647064,1413,114,0.16506493358942098,omit_South Asia
F,2,lgdp_pc,-9.73324592517879,3.279312804226251,0.0036590280184308215,1413,114,0.16506493358942098,omit_South Asia
G,2,M_z,-1.6292050757658212,0.7524432029309772,0.03238374915302077,1507,119,-0.002648533069293644,omit_North America
G,2,MxW_F,-0.9193242774927548,0.29331239745914006,0.002173945569744077,1507,119,-0.002648533069293644,omit_North America
G,2,MxW_T,0.3079852014965683,0.9127949857594448,0.7364080818264553,1507,119,-0.002648533069293644,omit_North America
G,2,MxW_I,-1.2722644565714158,0.6000925669333962,0.03609117654729344,1507,119,-0.002648533069293644,omit_North America
G,2,W_F,1.5194080279418678,0.40391480444878225,0.0002642399467185051,1507,119,-0.002648533069293644,omit_North America
G,2,W_T,6.873502351940347,1.6611338244711715,6.603735484704117e-05,1507,119,-0.002648533069293644,omit_North America
G,2,W_I,0.07529315839469672,0.8817046109279014,0.9320920964152343,1507,119,-0.002648533069293644,omit_North America
G,2,infl_z,-0.7307847957150344,0.40083783828764885,0.07081312089330619,1507,119,-0.002648533069293644,omit_North America
G,2,gov_eff_z,-2.24432852759711,1.2459752985097257,0.07421528931112469,1507,119,-0.002648533069293644,omit_North America
G,2,growth_lag,-0.17045057259396443,0.09969099377678035,0.08993322909127138,1507,119,-0.002648533069293644,omit_North America
G,2,lgdp_pc,-3.458549480131709,3.384361045636954,0.3089088488758628,1507,119,-0.002648533069293644,omit_North America
N,2,M_z,-0.43369638917076014,2.2114829578675765,0.8448785811577226,1408,113,0.9157735341125753,omit_North America
N,2,MxW_F,-0.9014316692577093,2.000689743841051,0.6531773832706037,1408,113,0.9157735341125753,omit_North America
N,2,MxW_T,1.877885739773645,2.840657327292031,0.50992221236877,1408,113,0.9157735341125753,omit_North America
N,2,MxW_I,-2.3339062318118153,2.718516701055664,0.3924379467144954,1408,113,0.9157735341125753,omit_North America
N,2,W_F,6.964634473269493,1.8837167082745072,0.0003391066461408819,1408,113,0.9157735341125753,omit_North America
N,2,W_T,15.121538610308901,4.992850192936362,0.003049938143072412,1408,113,0.9157735341125753,omit_North America
N,2,W_I,1.6213952571309278,3.976351120368449,0.6842285856805463,1408,113,0.9157735341125753,omit_North America
N,2,infl_z,1.1253158430959023,1.94651377132559,0.5643446349754568,1408,113,0.9157735341125753,omit_North America
N,2,gov_eff_z,-4.147612235477823,6.248339290905066,0.5081860769402663,1408,113,0.9157735341125753,omit_North America
N,2,growth_lag,-0.037160775944778235,0.37874144019050693,0.9220151839537866,1408,113,0.9157735341125753,omit_North America
N,2,lgdp_pc,-26.962260812979423,14.58602405882512,0.06716788658384366,1408,113,0.9157735341125753,omit_North America
N,2,outcome_lag,-0.3335792517466855,0.06684544432266712,2.2272569375206e-06,1408,113,0.9157735341125753,omit_North America
I,2,M_z,-0.2660580710421205,0.3287163784652994,0.4209605520708076,766,73,-0.008125958869881699,omit_North America
I,2,MxW_F,0.19300077227438645,0.11681537457593609,0.10285139363173999,766,73,-0.008125958869881699,omit_North America
I,2,MxW_T,-0.14526587187152562,0.405252102244489,0.7210494693036933,766,73,-0.008125958869881699,omit_North America
I,2,MxW_I,0.04439086877718171,0.25208650173595387,0.8607146077150623,766,73,-0.008125958869881699,omit_North America
I,2,W_F,-0.02718678455348783,0.18075661802590298,0.8808652902526903,766,73,-0.008125958869881699,omit_North America
I,2,W_T,-0.29164282091630844,0.6046416821053151,0.6310276513024152,766,73,-0.008125958869881699,omit_North America
I,2,W_I,-4.220678697666875,0.7879872959661214,9.710140739191313e-07,766,73,-0.008125958869881699,omit_North America
I,2,infl_z,0.12757441488199936,0.14894301014697311,0.3945455256254312,766,73,-0.008125958869881699,omit_North America
I,2,gov_eff_z,-0.024420170068605696,0.6683295621656152,0.9709536086495975,766,73,-0.008125958869881699,omit_North America
I,2,growth_lag,-0.037923704739080986,0.02282447819411777,0.10095424540028028,766,73,-0.008125958869881699,omit_North America
I,2,lgdp_pc,-0.1746147167243577,1.857106412442381,0.9253503445462501,766,73,-0.008125958869881699,omit_North America
T,2,M_z,-3.2020469912851808,1.8183488733429083,0.08087963801922717,1436,117,-0.25553580727722086,omit_North America
T,2,MxW_F,-1.702643028075528,0.7861447216118757,0.0323721922795758,1436,117,-0.25553580727722086,omit_North America
T,2,MxW_T,-3.757505063385459,2.218733057017902,0.09303712448971703,1436,117,-0.25553580727722086,omit_North America
T,2,MxW_I,-2.245628034893826,1.5514795117354765,0.15047910694531577,1436,117,-0.25553580727722086,omit_North America
T,2,W_F,1.591056119168065,0.9553928285936757,0.0985430480932862,1436,117,-0.25553580727722086,omit_North America
T,2,W_T,-8.823423004183706,3.4257063802545096,0.01126138024150206,1436,117,-0.25553580727722086,omit_North America
T,2,W_I,2.007725965252857,3.4489044577451566,0.5616058635094607,1436,117,-0.25553580727722086,omit_North America
T,2,infl_z,1.325013167593036,1.1760345735659763,0.2622036786921365,1436,117,-0.25553580727722086,omit_North America
T,2,gov_eff_z,0.6486693484395114,4.119512725999173,0.875154010283668,1436,117,-0.25553580727722086,omit_North America
T,2,growth_lag,-0.1720216936632788,0.16116344944560515,0.28801928964028484,1436,117,-0.25553580727722086,omit_North America
T,2,lgdp_pc,-10.719270986884528,10.881717312998536,0.3266390857427023,1436,117,-0.25553580727722086,omit_North America
T,2,outcome_lag,-0.3369025116311569,0.046868000652543464,6.85984880472142e-11,1436,117,-0.25553580727722086,omit_North America
F,2,M_z,1.2784593145413423,0.6541829475660803,0.05305354124082434,1430,118,0.14341630554255191,omit_North America
F,2,MxW_F,1.0732865727386596,0.3977739756332085,0.008002332333573432,1430,118,0.14341630554255191,omit_North America
F,2,MxW_T,-0.43895832478041164,0.6278533194101962,0.48585113847235334,1430,118,0.14341630554255191,omit_North America
F,2,MxW_I,-0.45279366915016755,0.49248348169146694,0.35977341041458377,1430,118,0.14341630554255191,omit_North America
F,2,W_F,-5.804765350336433,0.41131217330268344,5.111856250342124e-27,1430,118,0.14341630554255191,omit_North America
F,2,W_T,-3.01466306951149,1.1869344392563947,0.01240016446098347,1430,118,0.14341630554255191,omit_North America
F,2,W_I,-0.5187500391314436,0.8124080378614409,0.5243741693356205,1430,118,0.14341630554255191,omit_North America
F,2,infl_z,0.4915183343713049,0.46459336139279844,0.2922558912226034,1430,118,0.14341630554255191,omit_North America
F,2,gov_eff_z,1.4569198044148772,1.3879512693071285,0.29602364565151357,1430,118,0.14341630554255191,omit_North America
F,2,growth_lag,-0.12742195388052385,0.0647171636336905,0.05132822311365147,1430,118,0.14341630554255191,omit_North America
F,2,lgdp_pc,-8.645081955514552,3.1545644852217527,0.007097003929975787,1430,118,0.14341630554255191,omit_North America
